lat,lon,name,admin1,admin2,cc
34.2191992,108.9364447, None,2909010918,287278954,
34.2192121,108.9358526, None,2909010919,287278954,
34.2181696,108.9358540, None,2909010920,287654041,
34.2181854,108.9353840, None,2909010921,287278957,
34.2182683,108.9353303, None,2909010922,287278956,
34.2182842,108.9352964, None,2909010923,287278956,
34.2181564,108.9350265, None,2909010924,287278955,
34.2181567,108.9344320, None,2909010925,287278955,
34.2181742,108.9351072, None,2909010926,287278956,
34.2181385,108.9351154, None,2909010927,287278956,
34.2181068,108.9351367, None,2909010928,287278956,
34.2180821,108.9351689, None,2909010929,287278956,
34.2180670,108.9352089, None,2909010930,287278956,
34.2180630,108.9352525, None,2909010931,287278959,
34.2180705,108.9352955, None,2909010932,287278956,
34.2180887,108.9353335, None,2909010933,287278956,
34.2181159,108.9353627, None,2909010934,287278956,
34.2182169,108.9353759, None,2909010935,287278956,
34.2182453,108.9353575, None,2909010936,287278956,
34.2182916,108.9352585, None,2909010937,287278958,
34.2182900,108.9352196, None,2909010938,287278956,
34.2182796,108.9351828, None,2909010939,287278956,
34.2182611,108.9351509, None,2909010940,287278956,
34.2182359,108.9351266, None,2909010941,287278956,
34.2182062,108.9351116, None,2909010942,287278956,
34.2181492,108.9353801, None,2909010943,287278956,
34.2181716,108.9371501, None,2909010946,287654041,
34.2191430,108.9371623, None,2909010947,287278960,
34.2191816,108.9393027, None,2909010949,306180532,
34.2182984,108.9377155, None,2909010950,287278963,
34.2182918,108.9376671, None,2909010951,287278961,
34.2180621,108.9377080, None,2909010952,287278964,
34.2180664,108.9377529, None,2909010953,287278961,
34.2182720,108.9376243, None,2909010954,287278961,
34.2182414,108.9375920, None,2909010955,287278961,
34.2182036,108.9375742, None,2909010956,287278961,
34.2181630,108.9375729, None,2909010957,287278962,
34.2181244,108.9375883, None,2909010958,287278961,
34.2180925,108.9376185, None,2909010959,287278961,
34.2180708,108.9376600, None,2909010960,287278961,
34.2180820,108.9377940, None,2909010961,287278961,
34.2181075,108.9378271, None,2909010962,287278961,
34.2181403,108.9378489, None,2909010963,287278961,
34.2181771,108.9378572, None,2909010964,287278961,
34.2182141,108.9378513, None,2909010965,287278961,
34.2182478,108.9378316, None,2909010966,287278965,
34.2182747,108.9378002, None,2909010967,287278961,
34.2182922,108.9377601, None,2909010968,287278961,
34.2182991,108.9379766, None,2909010971,287278965,
34.2182762,108.9385539, None,2909010972,287278968,
34.2182629,108.9403680, None,2909010973,287278968,
34.2197837,108.9396055, None,2909010975,295965991,
34.2193749,108.9396137, None,2909010976,306180532,
34.2193716,108.9392973, None,2909010977,306180532,
34.2189367,108.9393013, None,2909010978,306180532,
34.2189302,108.9403096, None,2909010979,306180532,
34.2193716,108.9402938, None,2909010980,306180532,
34.2189302,108.9391471, None,2909010981,287278967,
34.2182762,108.9391431, None,2909010982,287278967,
34.2188615,108.9403650, None,2909010983,287278968,
34.2164680,108.9403610, None,2909010984,287278968,
34.2164549,108.9385460, None,2909010985,287278968,
34.2184823,108.9403817, None,2909010986,287278969,
34.2184822,108.9410135, None,2909010987,287278969,
34.2188320,108.9403642, None,2909010988,287278970,
34.2188321,108.9410451, None,2909010989,287278970,
34.2181062,108.9403503, None,2909010990,287278971,
34.2181029,108.9409898, None,2909010991,287278971,
34.2218538,108.9342099, None,2912245241,287654192,
34.2218559,108.9332196, None,2912245242,238114275,
34.2218567,108.9311195, None,2912245246,238114279,
34.2218764,108.9302417, None,2912245247,238114275,
34.2204638,108.9313173, None,2912245248,238114279,
34.2202546,108.9313173, None,2912245249,238114279,
34.2202588,108.9320908, None,2912245250,421204592,
34.2198120,108.9321032, None,2912245251,238114279,
34.2198130,108.9322363, None,2912245252,287654188,
34.2202625,108.9329939, None,2912245254,287654188,
34.2203134,108.9330809, None,2912245255,287654188,
34.2204377,108.9331916, None,2912245256,287654188,
34.2218567,108.9331362, None,2912245257,287654188,
34.2209739,108.9342118, None,2912245288,287654192,
34.2171026,108.9358450, None,2912249149,287654041,
34.2171026,108.9371907, None,2912249150,287654041,
34.2188996,108.9411359, None,2912249153,249318206,
34.2191725,108.9366623, None,2912249155,287278954,
34.2191613,108.9373515, None,2912249156,287278960,
34.2191748,108.9381514, None,2912249157,287278960,
34.2191813,108.9392517, None,2912249158,287278960,
34.2193725,108.9393883, None,2912249160,306180532,
34.2191752,108.9382758, None,2912249162,287278960,
34.2189148,108.9358530, None,2912249198,287654051,
34.2189069,108.9371473, None,2912249199,287654051,
34.2203723,108.9331125, None,2912250203,287654188,
34.2185363,108.9344366, None,2912251018,287654234,
34.2185479,108.9320847, None,2912251019,287654234,
34.2198146,108.9327700, None,2912251020,287654235,
34.2192844,108.9327745, None,2912251021,287654235,
34.2191404,108.9327812, None,2912251022,287654235,
34.2191127,108.9331160, None,2912251023,287654235,
34.2190186,108.9331160, None,2912251024,287654235,
34.2190018,108.9344422, None,2912251025,28275321,
34.2112309,108.9672507, None,2923320773,288775474,
34.2112442,108.9672051, None,2923320774,288775474,
34.2119562,108.9670978, None,2923320775,288775474,
34.2112686,108.9671649, None,2923320776,288775474,
34.2112996,108.9671408, None,2923320777,288775474,
34.2124020,108.9659204, None,2923320778,288775474,
34.2122423,108.9665104, None,2923320779,288775474,
34.2120671,108.9668055, None,2923320780,288775474,
34.2112331,108.9680125, None,2923320781,288775474,
34.2124020,108.9658131, None,2923320782,288775474,
34.2112664,108.9680259, None,2923320783,288775474,
34.2112286,108.9673017, None,2923320784,288775474,
34.2121270,108.9667143, None,2923320785,288775474,
34.2113928,108.9680286, None,2923320786,288775474,
34.2122401,108.9664327, None,2923320787,288775474,
34.2122379,108.9665909, None,2923320788,288775474,
34.2123776,108.9661886, None,2923320789,288775474,
34.2123421,108.9662342, None,2923320790,288775474,
34.2122933,108.9662905, None,2923320791,288775474,
34.2123954,108.9660893, None,2923320792,288775474,
34.2117543,108.9671408, None,2923320793,288775474,
34.2113395,108.9671327, None,2923320794,288775474,
34.2112242,108.9679830, None,2923320795,288775474,
34.2122601,108.9663629, None,2923320796,288775474,
34.2118896,108.9671354, None,2923320797,288775474,
34.2120028,108.9670335, None,2923320798,288775474,
34.2121713,108.9666741, None,2923320799,288775474,
34.2123980,108.9655751, None,2923320800,288775474,
34.2120272,108.9669503, None,2923322601,288775474,
34.2122068,108.9666526, None,2923322602,288775474,
34.2091559,108.9953618, None,2933840709,263572159,
34.2087693,108.9952607, None,2933840710,263572159,
34.2090471,108.9957761, None,2933840711,142323479,
34.2092897,108.9954597, None,2933840712,142323479,
34.2062411,108.9968801, None,2933840713,148554787,
34.2135161,108.9104612, None,2935349690,148975613,
34.2135157,108.9094742, None,2935349698,148975613,
34.2134981,108.9116092, None,2935349702,148975613,
34.2524027,108.9242979, None,2941418504,335518636,
34.2524125,108.9263149, None,2941418505,290629739,
34.2526762,108.9345995, None,2941418506,258742307,
34.2523385,108.9254827, None,2941418510,290629741,
34.2523666,108.9314599, None,2941418513,335527357,
34.2523614,108.9366548, None,2941418514,335527357,
34.2523773,108.9370990, None,2941418515,335527357,
34.2525915,108.9366831, None,2941418516,457984513,
34.2525489,108.9284557, None,2941418517,290629742,
34.2526072,108.9283474, None,2941418518,290629742,
34.2526910,108.9282983, None,2941418519,335518638,
34.2527015,108.9270520, None,2941418520,335518637,
34.2525741,108.9260481, None,2941418521,290629743,
34.2525972,108.9247464, None,2941418522,290629743,
34.2523528,108.9272471, None,2941418523,290629744,
34.2522730,108.9274679, None,2941418524,290629744,
34.2522685,108.9278630, None,2941418525,290629745,
34.2523500,108.9281228, None,2941418526,335527357,
34.2523506,108.9284342, None,2941418527,335527357,
34.2525033,108.9473081, None,2941418529,335518665,
34.2525040,108.9487451, None,2941418531,335518665,
34.2526385,108.9493340, None,2941418532,456114496,
34.2524402,108.9555386, None,2941418533,290629749,
34.2524273,108.9610694, None,2941418534,334283250,
34.2521762,108.9586827, None,2941418535,334283249,
34.2526595,108.9586451, None,2941418536,334283252,
34.2526507,108.9587497, None,2941418537,334283252,
34.2524693,108.9465753, None,2941418538,335518665,
34.2524399,108.9472478, None,2941418539,290629749,
34.2524436,108.9493318, None,2941418540,290629749,
34.2524229,108.9608711, None,2941418541,334283250,
34.2525174,108.9619206, None,2941418542,641206585,
34.2526453,108.9555599, None,2941418543,334283252,
34.2525696,108.9612415, None,2941418544,290629750,
34.2526372,108.9492162, None,2941418545,550169262,
34.2526417,108.9474372, None,2941418546,334283252,
34.2531720,108.9492303, None,2941418547,447556674,
34.2527486,108.9492205, None,2941418548,550169262,
34.2533982,108.9622756, None,2941418549,439469394,
34.2529467,108.9622830, None,2941418550,290629754,
34.2767005,108.9426884, None,2941418865,337335333,
34.2767592,108.9427632, None,2941418866,337335333,
34.2768740,108.9429179, None,2941418867,337335333,
34.2766189,108.9424721, None,2941418868,254607359,
34.2767905,108.9423396, None,2941418869,334971121,
34.2767651,108.9424239, None,2941418870,334971118,
34.2767005,108.9424378, None,2941418871,254607359,
34.2405580,108.9353486, None,2945269855,291064668,
34.2405025,108.9352601, None,2945269858,291064668,
34.2215169,108.9438255, None,2945269859,291064684,
34.2402586,108.9352950, None,2945269863,291064668,
34.2402232,108.9350563, None,2945269866,291064668,
34.2400724,108.9353647, None,2945269875,291064668,
34.2383757,108.9365609, None,2945269877,291064665,
34.2403806,108.9348739, None,2945269880,291064660,
34.2404338,108.9353942, None,2945269885,291064668,
34.2361090,108.9384503, None,2945269891,291064664,
34.2396466,108.9345631, None,2945269892,291064668,
34.2402830,108.9349677, None,2945269896,291064660,
34.2426868,108.9384016, None,2945269909,28461936,
34.2393406,108.9350589, None,2945269911,291064665,
34.2408019,108.9345669, None,2945269919,291064686,
34.2403119,108.9352977, None,2945269923,291064668,
34.2405935,108.9354398, None,2945269925,291064668,
34.2400192,108.9354264, None,2945269928,291064668,
34.2403473,108.9351260, None,2945269929,291064668,
34.2408021,108.9348685, None,2945269931,291064686,
34.2342690,108.9397796, None,2945271836,291064670,
34.2359493,108.9397968, None,2945271844,291064670,
34.2408041,108.9372074, None,2945271846,291064686,
34.2399815,108.9354961, None,2945271865,378455763,
34.2404981,108.9355337, None,2945271871,291064668,
34.2383731,108.9367192, None,2945271873,291064665,
34.2401256,108.9353245, None,2945271874,291064668,
34.2396511,108.9353567, None,2945271881,291064668,
34.2403340,108.9349007, None,2945271894,291064660,
34.2404959,108.9355954, None,2945271897,378455763,
34.2404249,108.9351743, None,2945271900,291064668,
34.2397689,108.9354064, None,2945271907,291064668,
34.2402583,108.9350760, None,2945271910,291064668,
34.2227589,108.9438523, None,2945271918,291064684,
34.2401921,108.9352977, None,2945271920,291064668,
34.2321206,108.9391089, None,2945271924,291064663,
34.2323534,108.9396938, None,2945271925,291064663,
34.2383663,108.9371280, None,2945271938,291064665,
34.2408029,108.9358100, None,2945271939,291064686,
34.2404715,108.9354640, None,2945271945,291064668,
34.2403739,108.9353298, None,2945271947,291064668,
34.2384005,108.9350616, None,2945271953,291064665,
34.2732032,108.9455633, None,2950394783,59140342,
34.2731816,108.9476250, None,2950394784,59140342,
34.2139963,109.0039022, None,2951665103,291702548,
34.2131453,109.0025343, None,2951665104,291702548,
34.2125097,109.0010102, None,2951665105,291702548,
34.2122619,108.9995121, None,2951665106,291702548,
34.2113462,108.9963987, None,2951665107,291702548,
34.2208885,108.9778073, None,2951665108,263572152,
34.2242936,108.9826369, None,2951665109,291702549,
34.2155396,108.9878470, None,2951665110,291702550,
34.2190322,108.9878018, None,2951665111,291702551,
34.2193251,108.9974044, None,2951665112,291702551,
34.2191579,108.9919247, None,2951665113,291702552,
34.2156045,109.0178414, None,2951665114,335525207,
34.2122181,109.0063424, None,2951665115,291702553,
34.2610237,108.9371346, None,2958170405,292263448,
34.2617005,108.9371393, None,2958170406,478975491,
34.2621292,108.9386177, 化觉巷旅游纪念品街,2958170407,92223045,
34.2352729,108.9704416, None,2971051567,152427988,
34.2369930,108.9745296, None,2971051568,263486160,
34.2432667,108.9883777, None,2971051570,381956609,
34.2431171,108.9882878, None,2971051571,381956608,
34.2334711,108.9919802, None,2972400022,334283254,
34.2637608,108.9923999, None,2972608783,293658621,
34.2635308,108.9933365, None,2972608784,293658621,
34.2630671,108.9933984, None,2972608785,293658621,
34.2629185,108.9934169, None,2972608786,293658621,
34.2626861,108.9933633, None,2972608787,293658621,
34.2625865,108.9934771, None,2972608788,293658621,
34.2625256,108.9937718, None,2972608789,293658621,
34.2625975,108.9942472, None,2972608790,293658621,
34.2628909,108.9946088, None,2972608791,293658621,
34.2628521,108.9949638, None,2972608792,293658621,
34.2627968,108.9954660, None,2972608793,293658621,
34.2626910,108.9961280, None,2972608794,293658621,
34.2627703,108.9964881, None,2972608795,293658621,
34.2628100,108.9968818, None,2972608796,293658621,
34.2628338,108.9971363, None,2972608797,293658621,
34.2629171,108.9972179, None,2972608798,293658621,
34.2630322,108.9972083, None,2972608799,293658621,
34.2632068,108.9970883, None,2972608800,293658621,
34.2633139,108.9970931, None,2972608801,293658621,
34.2634409,108.9970739, None,2972608802,293658621,
34.2635600,108.9970307, None,2972608803,293658621,
34.2636790,108.9969347, None,2972608804,293658621,
34.2637544,108.9966706, None,2972608805,293658621,
34.2637504,108.9961857, None,2972608806,293658621,
34.2605933,108.9967632, None,2972608808,293658624,
34.2618037,108.9967252, None,2972608809,293658624,
34.2627312,108.9963105, None,2972608817,293658621,
34.2637134,108.9928638, None,2972608818,293658621,
34.2637342,108.9967414, None,2972608825,293658621,
34.2636001,108.9931571, None,2972609040,293658621,
34.2360699,108.9825507, None,2975321801,231862947,
34.2345996,108.9851577, None,2975323335,212700510,
34.2650399,108.9487567, None,2995476852,142324640,
34.2661213,108.9410412, None,2995476853,295788360,
34.2650086,108.9502277, None,2995476854,142324640,
34.2661435,108.9417412, None,2995476855,295788360,
34.2650440,108.9503887, None,2995476856,142324640,
34.2650485,108.9487123, None,2995476857,142324640,
34.2660130,108.9409997, None,2995476858,295788345,
34.2660197,108.9406510, None,2995476859,295788345,
34.2660238,108.9417386, None,2995476860,295788345,
34.2661638,108.9383982, None,2995476861,295788360,
34.2658376,108.9478513, None,2995476862,142324640,
34.2660115,108.9414144, None,2995476863,295788356,
34.2658952,108.9476984, None,2995476864,142324640,
34.2650196,108.9503002, None,2995476865,142324640,
34.2658709,108.9477869, None,2995476866,142324640,
34.2659047,108.9481291, None,2995476867,295788353,
34.2650884,108.9486587, None,2995476868,142324640,
